SIRET,NIC_ministere,SIREN,Code_CJ3,Raison_sociale,Nom,Prenom,Enseigne,Nom_commercial,Sigle,Code_Etat,Date_de_l_etat,Code_NAF2_10,Code_NAF2_38,Code_activite,Date_debut_activite,Ancien_code_APE,Code_Qualite_siege,NIC_du_siege,Code_UT_du_siege,Siege_et_region,Siege_et_departement,Code_tutelle,Tranche_eff__INSEE,Annee_tranche_eff_,Dernier_eff__physique,Date_der_eff_physique,Source_dernier_eff_phy,Eff_Physique_extrait,Date_Eff_phy_extrait,Source_Eff_phy_extrait,Dernier_effectif_ETP,Date_der_eff_ETP,Source_dernier_eff_ETP,Code_Employeur,Date_employeur,Date_de_creation,Code_Modalite_activ_,Code_Car__saisonnier,Code_Car__auxiliaire,Code_Marchand,Code_Accepte_refuse,Code_Region,Code_Departement,Code_UT,Code_Section,Date_Debut_section,Code_rivoli_de_la_voie,Numero_dans_la_voie,Code_Indice_repetition,Code_Type_de_voie,Libelle_voie,Complement_adresse,Code_postal,Code_commune,Libelle_commune,Annee_IDCC,Codes_IDCC
79267665200029,0,792676652,5499,EROL CREATION,,,,,,1,01/11/2014,3,F,4333Z,01/11/2014,454F,2,00029,31,,,1,,,1,25/01/2015,215,,,,,,,O,,01/11/2014,S,,N,MARCH,1,76,31,31,31U02,,315554394,70,,RUE,JACQUES BABINET,BAL 54,31100,31555,TOULOUSE,2014,1
79269770800016,0,792697708,5720,I.C.S.,,,,,,3,05/05/2017,4,G,4651Z,,518G,2,00016,32,,,1,,,0,05/05/2017,217,,,,,,,N,,20/04/2013,S,P,N,MARCH,1,76,32,32,32U01,08/11/2014,32102-00002406695,1,,ALL,DU SOLEIL LEVANT,LD LACOUILLARDE,32410,32102,CEZAN,2014,1
79273459200019,0,792734592,5710,ENTREPRISE TERTIAIRE ET INDUSTRIELLE D'ELECTRICITE,,,,,ETI ELECTRICITE,1,29/04/2013,3,F,4321A,,453A,2,00019,46,,,1,,,1,29/04/2013,210,,,,,,,O,,29/04/2013,S,P,N,MARCH,1,76,46,46,46U01,11/11/2014,46051-00002417053,,,,CALFATECH,PARC D'ACTIVITES QUERCYP,46100,46051,CAMBES,2014,2
79276749300010,0,792767493,5499,MIDI,,,,,,1,01/03/2013,4,I,5610C,01/03/2013,741J,2,00010,31,,,1,,,1,16/11/2016,215,,,,,,,O,,01/03/2013,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,315558244,293,,RTE,DE SEYSSES,,31100,31555,TOULOUSE,2014,1
79288798600034,0,792887986,5499,MAZZARGO ZERBIB,,,JWELL,,,3,16/01/2015,4,G,4778C,01/04/2014,524Z,6,00026,34,,,1,,,0,16/01/2015,217,,,,,,,N,,01/04/2014,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,34198-00002840108,,,,AUCHAN MEDITERRANNEE,GALERIE MARCHANDE,34470,34198,PEROLS,2014,1
79291982100019,0,792919821,5720,LES MACONS DE PERPIGNAN,,,,,,3,26/02/2014,3,F,4399C,,452V,7,00027,66,RR,DD,1,,,0,26/02/2014,217,,,,,,,N,,22/04/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,660280434,19,,RUE,DU PROTOCOLE DE KYOTO,,66330,66028,CABESTANY,2013,1
79293448100013,0,792934481,10XX,,VIRGILIO,SYLVIE MURIEL SABRINA,,,,1,,4,H,4932Z,,602E,2,00013,65,,,2,,,1,22/02/2015,215,,,,,,,O,,07/05/2013,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,65446-00001021497,14,,RUE,DES BEDIALOTS,,65140,65446,TOSTAT,2014,1
79296270600018,0,792962706,5499,ATBR CONSTRUCTION,,,,,,1,02/05/2013,3,F,4399C,02/05/2013,452V,2,00018,31,,,1,,,1,02/05/2013,210,,,,,,,O,,02/05/2013,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,31094-00001955589,254,,RUE,DES ECOLES,,31660,31094,BUZET SUR TARN,2014,1
79299466700014,0,792994667,5499,SARL RC,,,SARL RC,SARL RC,,1,15/05/2013,4,I,5610A,,553A,2,00014,30,,,1,,,1,01/09/2013,215,,,,,,,O,01/09/2013,15/05/2013,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,301890670,14,,RUE,AUGUSTE,,30000,30189,NIMES,2014,1
79299669600011,0,792996696,5720,PAIN D EPICE,,,,,,1,02/05/2013,2,CA,1071C,,741J,2,00011,82,,,1,,,1,07/06/2013,215,,,,,,,O,07/06/2013,02/05/2013,S,P,N,MARCH,1,76,82,82,82U01,11/11/2014,82132-00001271602,,,,GRAND RUE,,82800,82132,MONTRICOUX,2014,0
79301336800022,0,793013368,5720,E.M.A.S,,,B&B HOTELS,,,1,30/05/2013,4,I,5510Z,,551A,3,00014,30,,,1,,,10,30/05/2013,210,,,,,,,O,,30/05/2013,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,301896900,83,,RUE,DE LA REPUBLIQUE,,30900,30189,NIMES,2014,1
79301491100010,0,793014911,5710,EL TIO,,,EL TIO,,,3,31/12/2015,4,I,5610A,,741J,2,00010,66,,,1,,,0,31/12/2015,217,,,,,,,N,,07/05/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66171-00001032305,5,,QUA,ARTHUR RIMBAUD,,66750,66171,SAINT CYPRIEN,2014,1
79302832500017,0,793028325,5499,GIRAL MOTOCULTURE,,,,,,1,29/04/2013,4,G,4661Z,,741J,2,00017,48,,,1,,,1,01/10/2013,215,,,,,,,O,01/10/2013,29/04/2013,S,P,N,MARCH,1,76,48,48,48U01,06/09/2014,481400260,19,,RUE,DE LA CHICANE,,48200,48140,SAINT CHELY D'APCHER,2014,1
79304680600022,0,793046806,5499,LAURE ESTHETIQUE,,,ESTHETIC CENTER,,,1,01/07/2013,10,S,9602B,01/07/2013,930E,3,00014,31,,,1,,,5,01/07/2013,210,,,,,,,O,,01/07/2013,S,P,N,MARCH,1,76,31,31,31U04,07/11/2014,311490909,15,,PL,D OCCITANIE,,31770,31149,COLOMIERS,2014,3
79309297400013,0,793092974,5499,SPERANZA,,,,ANIMALIA,,1,15/06/2013,10,S,9609Z,,930N,2,00013,66,,,1,,,1,19/09/2016,215,,,,,,,O,11/07/2013,15/06/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66190-00001034509,,,,ARBRES D'EN SAUVY,,66600,66190,SALSES LE CHATEAU,2013,1
79313145900018,0,793131459,5710,MAT AGRI 12,,,,,,1,03/05/2013,4,G,4614Z,03/05/2013,511G,2,00018,12,,,1,,,1,03/05/2013,210,,,,,,,O,,03/05/2013,S,P,N,MARCH,1,76,12,12,12U01,,12121-00000134534,,,,LA VAYSSIERE,,12350,12121,LANUEJOULS,2014,1
79314558200011,0,793145582,5498,LE PIGEONNIER,,,LE PIZZ'ONIA,,,1,01/06/2013,4,I,5610C,,553A,2,00011,31,,,1,,,1,12/08/2013,215,,,,,,,O,12/08/2013,01/06/2013,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,31311-00001737506,,,,_VOIE NON PRECISEE,"RESIDENCE ""LE PIGEONNIER",31340,31311,LA MAGDELAINE SUR TARN,2014,1
79314918800013,0,793149188,5498,RESTO PITH,,,,,,1,22/05/2013,4,I,5610A,07/06/2013,741J,2,00013,31,RR,DD,1,,,1,08/09/2014,215,,,,,,,O,,22/05/2013,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,314460315,,,AV,DU HUIT MAI 1945,CENTRE COMMERCIAL DE CHA,31520,31446,RAMONVILLE SAINT AGNE,2014,1
79322219100017,0,793222191,5498,LS ENERGIE,,,LS ENERGIE,,,1,02/05/2013,3,F,4322B,,453A,2,00017,31,,,1,,,1,18/11/2013,215,,,,,,,O,,02/05/2013,S,P,N,MARCH,1,76,31,31,31U04,07/11/2014,311491073,3,,ALL,DE LA RHUNE,,31770,31149,COLOMIERS,2014,1
79322466800012,0,793224668,5498,CIVEO,,,,,,3,02/05/2017,5,JC,6202A,,721Z,2,00012,81,,,1,,,0,02/05/2017,217,,,,,,,N,,27/05/2013,S,P,N,MARCH,1,76,81,81,81U01,,810991380,59,,RUE,DE LA MADELEINE,,81600,81099,GAILLAC,2014,1
79322476700012,0,793224767,5720,O'REPIT,,,,,,1,15/06/2013,4,I,5610C,,553B,2,00012,30,,,1,,,4,15/06/2013,210,,,,,,,O,,15/06/2013,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,30006-00000419634,,,AV,CHARLES DE GAULLE,,30470,30006,AIMARGUES,2014,1
79339708400013,0,793397084,10XX,,FOURTANIER,ERIC NOEL LEON,,,,3,01/12/2016,6,K,6622Z,01/07/2013,672Z,7,00021,31,RR,DD,1,,,0,01/12/2016,217,,,,,,,N,01/12/2016,01/07/2013,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,31523-00000463552,51,B,BD,JEAN JAURES,,31260,31523,SALIES DU SALAT,2014,2
79339715900013,0,793397159,10XX,,LACOMBE,OLIVIER JEAN,,,,1,01/06/2013,6,K,6621Z,01/06/2013,672Z,2,00013,31,,,1,,,1,15/09/2014,215,,,,,,,O,,01/06/2013,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315556708,35,,CHE,DE LA PELUDE,,31400,31555,TOULOUSE,2014,0
79342332800012,0,793423328,5499,CD2J,,,LA PENA,,,1,13/05/2013,4,I,5610A,02/05/2013,741J,2,00012,11,,,1,,,1,10/06/2013,215,,,,,,,O,10/06/2013,02/05/2013,S,P,N,MARCH,1,76,11,11,11U01,06/09/2014,11266-00000122145,80,,BD,DU FRONT DE MER,,11210,11266,PORT LA NOUVELLE,2014,1
79344426600019,0,793444266,5710,METIS,,,,,,1,17/05/2013,8,MA,7010Z,,741J,2,00019,34,,,1,,,1,01/10/2014,215,,,,,,,O,01/10/2014,17/05/2013,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,343011115,3,,RPT,DU LUXEMBOURG,PARC AQUATECHNIQUE,34200,34301,SETE,2014,1
79345387900017,0,793453879,5498,SOBIRANA,,,SOBIRANA,,,3,31/08/2015,9,P,8559A,,804C,2,00017,31,,,1,,,0,31/08/2015,217,,,,,,,N,,15/04/2013,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315557292,25,,RUE,RASPAIL,,31400,31555,TOULOUSE,2014,1
79347290300012,0,793472903,5720,GROUPE DOMOLEASE,,,HAPPI-NESS,,,1,01/07/2013,4,G,4643Z,01/07/2013,514F,2,00012,34,,,1,,,1,19/05/2014,215,,,,,,,O,,01/07/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,341540651,121,,RUE,ROLAND GARROS,FREJORGUES OUEST,34130,34154,MAUGUIO,2014,0
79347681300019,0,793476813,9220,L'OUVRE-BOITES,,,,,,1,,10,R,9329Z,,927C,2,00019,34,,,1,,,1,01/02/2014,215,,,,,,,O,01/02/2014,28/12/2011,S,P,N,NMPRI,1,76,34,34,34U02,05/09/2014,34270-00002514306,5,,IMP,DES GLYCINES,,34430,34270,SAINT JEAN DE VEDAS,2014,1
79353156700022,0,793531567,5720,MEC'A SERVICES,,,,,,1,01/06/2013,4,G,4520A,01/06/2013,502Z,3,00014,30,RR,DD,1,,,1,01/06/2013,210,,,,,,,O,01/06/2013,01/06/2013,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,30330-00002723093,36,,RTE,DE SAINT HIPPOLYTE DU FO,,30140,30330,TORNAC,2013,1
79361702800014,0,793617028,5785,NEXUS CONSEILS,,,,,,1,01/06/2013,8,MA,6910Z,01/06/2013,741A,2,00014,34,,,1,,,1,01/07/2013,215,,,,,,,O,01/07/2013,01/06/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,341728178,146,,RUE,JOE DASSIN,PARC 2000 LE BUROTEC,34080,34172,MONTPELLIER,2014,1
79364307300018,0,793643073,5499,MILLAU LITERIE EXPANSION,,,LITRIMARCHE,,,1,06/06/2013,4,G,4759A,06/06/2013,524H,2,00018,12,,,1,,,0,06/06/2013,210,,,,,,,N,06/06/2013,06/06/2013,S,P,N,MARCH,1,76,12,12,12U01,,121451048,255,,AV,DE L EUROPE,,12100,12145,MILLAU,2014,1
79372834600016,0,793728346,5499,SARL RRD,,,JARDIN DES GLACES,,,3,27/07/2015,4,I,5610A,05/07/2013,741J,2,00016,66,,,1,,,0,27/07/2015,217,,,,,,,N,,19/06/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,660370100,4,,RUE,DU CAPCIR,,66140,66037,CANET EN ROUSSILLON,2014,1
79374019200018,0,793740192,5499,SARL PLEI-EAT,,,L'IBERICUS,,,3,24/06/2016,4,I,5610A,01/06/2013,553A,7,00026,66,RR,DD,1,,,0,24/06/2016,217,,,,,,,N,01/06/2013,01/06/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,660372380,,,AV,GUY DRUT,PLEISPORT CENTER COLLINE,66140,66037,CANET EN ROUSSILLON,2014,1
79379717600013,0,793797176,5499,OS SAVEURS,,,OS SAVEURS,,,1,18/06/2013,4,I,5610A,08/08/2013,741J,2,00013,30,,,1,,,1,02/07/2014,215,,,,,,,O,02/07/2014,18/06/2013,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,30321-00001806188,,,,_VOIE NON PRECISEE,19 BIS QUAI CLEON GRIOLE,30250,30321,SOMMIERES,2014,1
79384419200013,0,793844192,5498,LEVAEST,,,CASINO CAFETERIA,,,1,25/06/2013,4,I,5610B,,741J,6,00021,11,RR,11,1,,,1,01/07/2013,215,,,,,,,O,01/07/2013,25/06/2013,S,P,N,MARCH,1,76,81,81,81U01,,810652528,,,RTE,DE MAZAMET,CENTRE COMMERCIAL GEANT,81100,81065,CASTRES,2014,2
79387160900012,0,793871609,5499,OXY EVENTS,,,,,,3,01/12/2017,5,JA,5911A,,921A,7,00020,81,RR,DD,1,,,0,01/12/2017,217,,,,,,,N,01/12/2017,25/06/2013,S,P,N,MARCH,1,76,81,81,81U01,,81219-00002432677,11,,AV,DES SPORTS,,81700,81219,PUYLAURENS,2014,1
79405431200010,0,794054312,5498,TRANSCOLIS,,,,,,1,01/07/2013,4,H,4941B,01/07/2013,602L,2,00010,31,,,2,,,0,01/07/2013,210,,,,,,,N,01/07/2013,01/07/2013,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,311570392,8,,RUE,ANTOINE LAURENT LAVOISIE,,31270,31157,CUGNAUX,2014,0
79413836200015,0,794138362,5498,EURL FLEUR BLEUE,,,FLEUR BLEUE,,,1,06/06/2013,4,G,4776Z,,741J,2,00015,11,,,1,,,1,01/09/2013,215,,,,,,,O,01/09/2013,06/06/2013,S,P,N,MARCH,1,76,11,11,11U01,06/09/2014,111700084,15,,,GRANDE RUE,,11430,11170,GRUISSAN,2014,1
79416589400013,0,794165894,5720,SAS PNP,,,,,,3,30/06/2016,3,F,4399C,01/07/2013,452V,2,00013,32,,,1,,,0,30/06/2016,217,,,,,,,N,,01/07/2013,S,P,N,MARCH,1,76,32,32,32U01,08/11/2014,32306-00000475998,,,,BELLOC,,32500,32306,PAUILHAC,2014,1
79419672500012,0,794196725,5498,AMENAGEUR D ESPACES,,,AMENAGEUR D'ESPACES,,,1,01/01/2017,4,G,4759A,03/07/2013,524H,2,00012,31,RR,DD,1,,,0,01/01/2017,217,,,,,,,N,01/01/2017,03/07/2013,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,31574-00000465145,921,,AV,DE TOULOUSE,,31810,31574,VERNET,2014,1
79420450300013,0,794204503,5498,EURL LA GOULADE CAFE,,,LA GOULADE CAFE,EURL LA GOULADE CAFE,,1,17/06/2013,4,I,5610A,,553A,2,00013,30,,,1,,,1,07/06/2016,215,,,,,,,O,06/07/2015,17/06/2013,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,30113-00002026295,,,CHE,DES GRANGES,,30580,30113,FONS SUR LUSSAN,2014,1
79438718300013,0,794387183,5499,QUERCY COLIS,,,QUERCY COLIS,,,3,01/02/2016,4,H,4941B,,602L,7,00021,46,RR,DD,2,,,0,01/02/2016,217,,,,,,,N,01/02/2016,22/07/2013,S,P,N,MARCH,1,76,46,46,46U01,11/11/2014,46202-00000738578,,,,SAUTEL,,46230,46202,MONTDOUMERC,2014,0
79440947400010,0,794409474,10XX,,HAMMACHE,NACIMA,LA GAUFRERIE,,,1,01/08/2013,4,I,5610C,01/08/2013,553B,2,00010,11,,,1,,,1,04/11/2013,215,,,,,,,O,04/11/2013,01/08/2013,S,P,N,MARCH,1,76,11,11,11U01,06/09/2014,110691140,19,,RUE,COURTEJAIRE,,11000,11069,CARCASSONNE,2014,1
79446689600014,0,794466896,5720,RAVERA,,,,,,1,01/08/2013,5,JC,6201Z,01/08/2013,722C,2,00014,12,,,1,,,1,16/02/2014,215,,,,,,,O,,01/08/2013,S,P,N,MARCH,1,76,12,12,12U01,,122080454,624,,CHE,DE LA CROIX STE ANNE,,12400,12208,SAINT AFFRIQUE,2014,1
79448275200019,0,794482752,5498,MCMI,,,,,,1,17/07/2013,4,G,4619B,,511T,2,00019,34,,,1,,,1,01/08/2013,215,,,,,,,O,01/08/2013,17/07/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,34247-00000537435,315,,CHE,DES CONDAMINES,,34980,34247,SAINT CLEMENT DE RIVIERE,2014,1
79448535900010,0,794485359,5499,ALC 34,,,ALC 34,,,1,01/07/2013,3,F,4332A,01/07/2013,454C,2,00010,34,RR,DD,1,,,1,06/11/2017,215,,,,,,,O,,01/07/2013,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,34121-00002370678,,,,LA BOISSIERE,,34650,34121,JONCELS,2014,1
79451610400013,0,794516104,5498,MARQUES 31,,,,,M31,3,01/03/2016,3,F,4399C,01/09/2013,452V,7,00021,31,RR,DD,1,,,0,01/03/2016,217,,,,,,,N,01/03/2016,01/09/2013,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,315555656,30,,BD,MARECHAL LECLERC,,31000,31555,TOULOUSE,2014,1
79451743300015,0,794517433,5499,OPTIMUM TP LR,,,,,,3,31/07/2014,3,F,4399C,01/08/2013,452V,2,00015,34,,,1,,,0,19/01/2016,217,,,,,,,N,,01/08/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,341725753,71,,,COUR VERONESE,,34000,34172,MONTPELLIER,2014,1
79451775500029,0,794517755,5710,RESIDENCE ENCLOS DE L'AQUEDUC,,,,,,1,17/07/2013,4,I,5510Z,10/04/2014,552E,3,00011,34,,,1,,,1,16/02/2014,215,,,,,,,O,,17/07/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,34058-00000520294,301,,RUE,DU ROMARIN,,34160,34058,CASTRIES,2014,1
79466975400010,0,794669754,5720,ECIGARETTE-WEB,,,,,,1,01/01/2013,4,G,4791A,01/01/2013,526A,2,00010,66,,,1,,,0,01/01/2013,210,,,,,,,N,01/01/2013,01/01/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,661362581,402,,RUE,JEAN BAPTISTE BIOT,POLYGONE NORD,66000,66136,PERPIGNAN,2014,2
79467490300016,0,794674903,5720,EVOLY,,,,,,1,19/07/2013,3,F,4322A,,453E,2,00016,34,,,1,,,0,19/07/2013,210,,,,,,,N,,19/07/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,34123-00000525719,17,,RUE,MOZART,,34990,34123,JUVIGNAC,2014,2
79467740100018,0,794677401,5720,LANGOGNE RESTAURATION,,,RESTAURANT DU MARCHE,,LRP,3,22/06/2017,4,I,5610A,01/08/2013,553A,2,00018,48,,,1,,,0,22/06/2017,217,,,,,,,N,01/08/2013,01/08/2013,S,P,N,MARCH,1,76,48,48,48U01,06/09/2014,48080-00000763808,6,,PL,DE LA HALLE,,48300,48080,LANGOGNE,2013,1
79479754800011,0,794797548,5720,CARRELAGE SUD ROUSSILLON,,,EDUARDO FERREIRA,,,1,02/09/2013,3,F,4333Z,02/09/2013,454F,2,00011,66,,,1,,,1,16/02/2014,215,,,,,,,O,,02/09/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,661365812,8,,PL,MANUEL DE FALLA,VILLA ALCAZAR,66000,66136,PERPIGNAN,2014,2
79480370000010,0,794803700,5710,TOULOUSE MOBILITE DEMENAGEMENTS,,,DEMENAGEMENT BESCOS,,,1,01/08/2013,4,H,4942Z,01/08/2013,602N,2,00010,31,RR,DD,2,,,1,01/09/2013,215,,,,,,,O,01/09/2013,01/08/2013,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,315610292,3,,IMP,DE L HERS,ZA LA VIOLETTE,31240,31561,L' UNION,2014,0
79482368200016,0,794823682,5499,SOGEFE PEROLS,,,,,,1,01/08/2013,8,MA,7022Z,01/08/2013,741G,2,00016,34,,,1,,,1,01/01/2014,215,,,,,,,O,01/01/2014,01/08/2013,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,34198-00000533007,16,,RUE,MARCEAU,,34470,34198,PEROLS,2014,9
79482557000011,0,794825570,6598,EARL FEFE,,,,,,1,01/07/2013,1,A,0121Z,01/07/2013,011A,2,00011,30,,,3,,,0,01/07/2013,210,,,,,,,N,,01/07/2013,S,P,N,MARCH,1,76,30,30,30U02,,30341B233,,,,MONTCALM,MAS DU CANARD,30600,30341,VAUVERT,2014,9
79484010800011,0,794840108,5720,LD SERVICES,,,,,,3,01/12/2016,3,F,4322B,,741J,2,00011,34,,,1,,,0,01/12/2016,217,,,,,,,N,01/12/2016,19/08/2013,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,34088-00000522736,3,,RUE,DES CINSAULTS,,34660,34088,COURNONTERRAL,2014,1
79492542000018,0,794925420,5499,NETTOYAGE KOUDMAIN PRO,,,KOUDMAIN PRO,,KOUDMAIN PRO,1,01/09/2013,8,N,8121Z,01/09/2013,747Z,2,00018,34,,,1,,,1,09/10/2013,215,,,,,,,O,09/10/2013,01/09/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,34276-00000540159,5,,AV,DU GRAND CHENE,SCI LES CHENES,34270,34276,SAINT MATHIEU DE TREVIERS,2014,3
79497619100013,0,794976191,5498,LE BENGALI,,,LE BENGALI,,,1,28/08/2013,4,I,5610A,04/10/2013,741J,2,00013,34,,,1,,,1,27/01/2014,215,,,,,,,O,,28/08/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,340570540,21,,AV,DU JEU DE MAIL,,34170,34057,CASTELNAU LE LEZ,2014,1
79520359500017,0,795203595,9220,AUTONOME ET CHEZ SOI,,,,,A.C.S,1,01/10/2013,9,QB,8810A,01/10/2013,747Z,2,00017,31,,,1,,,1,01/10/2013,210,,,,,,,O,,01/10/2013,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,31375-00002754979,36,,CHE,DEBAT BRANCAOU,,31310,31375,MONTESQUIEU VOLVESTRE,2014,9
79540027400010,0,795400274,5710,GINKO FRANCE,,,SAS GINKO FRANCE,,,1,15/09/2013,4,G,4742Z,,741J,2,00010,34,,,1,,,1,09/01/2014,215,,,,,,,O,09/01/2014,15/09/2013,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,340326470,58,,AV,PIERRE VERDIER,,34500,34032,BEZIERS,2014,1
79742878600017,0,797428786,5710,HALIMI REALTY MANAGEMENT,,,GUY HOQUET L'IMMOBILIER,,HRM,3,01/07/2015,7,L,6831Z,,741J,7,00025,66,RR,DD,1,,,0,01/07/2015,217,,,,,,,N,01/07/2015,20/09/2013,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,660370251,98,,,PRO DE LA COTE VERMEILLE,RESIDENCE MARIANNE,66140,66037,CANET EN ROUSSILLON,2014,1
79745695100012,0,797456951,5710,JCL CONSTRUCTION,,,,,,3,01/04/2015,3,F,4120A,,452A,7,00020,32,RR,DD,1,,,0,01/04/2015,217,,,,,,,N,01/04/2015,25/09/2013,S,P,N,MARCH,1,76,32,32,32U01,08/11/2014,32160-00002759534,,,,HOTEL D'ENTREPRISES PONT,,32600,32160,L' ISLE JOURDAIN,2014,1
79752047500022,0,797520475,5499,LIBERTY PIZZA,,,LIBERTY PIZZA,,,1,15/10/2013,4,I,5610C,,553B,2,00022,30,,,1,,,1,15/11/2013,215,,,,,,,O,,15/10/2013,S,,N,MARCH,1,76,30,30,30U01,05/09/2014,30206-00000432260,541,,RUE,DES CHENES,,30320,30206,POULX,2013,1
79758289700014,0,797582897,5499,LE MARAICHER DE VAUVERT,,,,,,1,10/09/2013,4,G,4721Z,10/09/2013,522A,2,00014,30,,,1,,,1,04/11/2013,215,,,,,,,O,04/11/2013,10/09/2013,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,303410841,194,,RUE,THEODORE AUBANEL,LE DAUDET,30600,30341,VAUVERT,2013,1
79765787100019,0,797657871,10XX,,BECU,JULIEN,MACONNERIE PROJET ET REALISATION,,,3,17/05/2016,3,F,4399C,07/10/2013,452V,7,00027,34,RR,DD,1,,,0,17/05/2016,217,,,,,,,N,,07/10/2013,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,341722771,1025,,RUE,HENRI BECQUEREL,10 PARC CLUB DU MILLENAI,34000,34172,MONTPELLIER,2014,1
79769760400016,0,797697604,5498,BARROUK,,,,,,3,11/07/2014,4,G,4711B,,741J,7,00024,31,RR,DD,1,,,1,01/11/2014,215,,,,,,,N,11/07/2014,26/09/2013,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,315557648,24,,RUE,ROUBICHOU,,31500,31555,TOULOUSE,2014,2
79770505000012,0,797705050,10XX,,BOULOUIS,GHISLAINE,,,,3,31/12/2015,4,G,4711B,01/10/2013,521B,2,00012,12,RR,DD,1,,,0,31/12/2015,217,,,,,,,N,,01/10/2013,S,P,N,MARCH,1,76,12,12,12U01,,12185-00000137915,12,,RUE,NEUVE,,12290,12185,PONT DE SALARS,2014,1
79773338300013,0,797733383,5720,SECUR7,,,SECUR7,,,3,22/02/2017,8,N,8020Z,04/10/2013,746Z,7,00021,34,RR,DD,1,,,0,22/02/2017,217,,,,,,,N,,04/10/2013,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,343011846,51,,RUE,BENJAMIN ROGER,LES MARCHES DU SOLEIL BA,34200,34301,SETE,2014,9
79787915200016,0,797879152,5499,BASSO INFO PHONE,,,INFO PHONE,INFO PHONE,,1,01/10/2013,4,G,4742Z,01/10/2013,524Z,2,00016,31,,,1,,,1,01/02/2014,215,,,,,,,O,01/02/2014,01/10/2013,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,315552898,,,PL,EDOUARD BOUILLIERE,GALERIE MARCHANDE GEANT,31100,31555,TOULOUSE,2014,1
79794443600014,0,797944436,5499,HBBGP,,,H'BB,,,1,01/10/2013,4,G,4751Z,01/10/2013,524A,2,00014,31,,,1,,,2,01/10/2013,210,,,,,,,O,,01/10/2013,S,P,N,MARCH,1,76,31,31,31U01,07/11/2014,315557972,3,B,RUE,SAINT ROME,,31000,31555,TOULOUSE,2014,1
79797792300011,0,797977923,6540,SCI DU LHERIS,,,,,,1,18/09/2013,7,L,6820B,,702C,2,00011,65,,,1,,,1,28/07/2014,215,,,,,,,O,,18/09/2013,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,65042-00002319004,16,,RUE,DU LHERIS,,65200,65042,ASTE,2014,9
79802236400011,0,798022364,5202,CB MARTINEZ,,,TABAC PRESSE LE CASTELAS,,,1,21/10/2013,4,G,4726Z,02/12/2013,741J,2,00011,30,RR,DD,1,,,1,11/05/2014,215,,,,,,,O,11/05/2014,21/10/2013,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,30217-00002996697,20,,ALL,DES CHALANDS,ROUTE D'AVIGNON,30650,30217,ROCHEFORT DU GARD,2014,9
